SaleID,price
200417,1785.4717725153384
200418,1059.029298914364
200419,18900.83362330494
200420,19482.098172189846
200421,1313.2176063210122
200422,1499.077283392734
200423,1046.0312079043465
200424,51626.87254147968
200425,8929.310472451121
200426,3745.0897759692043
200427,18310.779598283298
200428,1472.9239424333477
200429,4797.106593732421
200430,5804.92563962587
200431,2894.5438205546534
200432,4255.588011744184
200433,16066.732931374234
200434,686.2796236582617
200435,5080.304249937799
200436,10302.294873333523
200437,744.1630250123192
200438,210.87358621773143
200439,1134.2245074488874
200440,1325.9725451916547
200441,1096.5970707027473
200442,1383.9686614564544
200443,6423.468978533472
200444,1405.3142351137471
200445,3142.3871329960502
200446,3515.823126787098
200447,6982.852089133925
200448,13370.544267523117
200449,1152.2309276866742
200450,3007.869676160738
200451,1073.5113184153633
200452,2893.8061327607943
200453,3286.456412886135
200454,1615.9291246906598
200455,8968.440693758435
200456,1192.9186497985854
200457,1458.7937402018415
200458,862.9236479300098
200459,4338.664272268905
200460,2971.679783382875
200461,3859.0547826991515
200462,6609.534099298327
200463,8471.676371204176
200464,1226.4940167132063
200465,9359.348258181391
200466,2344.65693371225
200467,2754.3479570355344
200468,2137.4323156198425
200469,259.52681006588654
200470,9059.121750025388
200471,386.87646741580465
200472,7858.832217481024
200473,52011.006885533156
200474,1575.8195008949551
200475,3986.345027284974
200476,12616.31575659498
200477,5270.8872399950305
200478,4975.870659223832
200479,1197.2222287367022
200480,6602.392543799703
200481,1607.7693665379063
200482,1480.5817930331154
200483,2557.2785612896696
200484,2324.9987376168874
200485,4967.895477578301
200486,5516.402382748518
200487,9333.004690765885
200488,1048.6984462242162
200489,5862.122481008884
200490,8514.583508517608
200491,8348.527756951093
200492,18545.884697852034
200493,117.78451636000648
200494,2318.7764676393645
200495,5617.142244525268
200496,421.5489926962763
200497,510.83552602764206
200498,17117.612391603772
200499,755.7307671036816
200500,6425.648275935842
200501,4096.178289653518
200502,1788.2630358069184
200503,534.997065455193
200504,2582.582899925829
200505,5741.809333133444
200506,166.68795650224993
200507,3569.96612770378
200508,2061.76437725534
200509,1246.678738539776
200510,8246.135339305556
200511,10084.150624053484
200512,26006.520229063804
200513,14687.148057617367
200514,12846.89920498534
200515,655.3751073052565
200516,22215.196317432765
200517,8648.35449474686
200518,2351.9960103480557
200519,14237.789416733354
200520,1715.3595397347335
200521,23878.275136212258
200522,149.25692358127944
200523,3962.0667864560887
200524,8355.882147017273
200525,456.51461129863594
200526,366.4712176951739
200527,5788.725896600384
200528,3669.984394428732
200529,658.9242916318169
200530,6862.311557115393
200531,15312.260959523728
200532,1772.743105181061
200533,19198.198189620874
200534,1236.4777037522772
200535,325.1889059230975
200536,1028.3405193773137
200537,905.305938573905
200538,3624.1999448396837
200539,6866.615229939051
200540,2656.274069573809
200541,2716.9755065604913
200542,2530.372424375331
200543,4364.715063550129
200544,531.0395031264623
200545,3430.917453938301
200546,6691.254311441434
200547,4279.362853696157
200548,3861.0758693560556
200549,14615.78413932825
200550,18478.030185033822
200551,370.2278612630248
200552,11326.4348543429
200553,303.45837422250315
200554,11795.415957772591
200555,2296.619846163893
200556,4017.0863527331426
200557,12278.322898286599
200558,6607.340547942108
200559,1358.789083858275
200560,2585.4631386478322
200561,4380.351228284571
200562,20226.324300538632
200563,5896.797975835114
200564,10334.930495673363
200565,26645.466166838385
200566,8762.84038423387
200567,1974.1612789895505
200568,9427.449544934178
200569,211.31219171952586
200570,1769.0059116885882
200571,3593.9091270952586
200572,10745.595419764828
200573,16411.190034798106
200574,918.3706746227913
200575,1420.8817402087711
200576,919.2999732267142
200577,780.2622842969823
200578,20837.60359814843
200579,282.5307726895534
200580,5360.557828956952
200581,1628.7699553783586
200582,6274.142620381865
200583,982.3229881834842
200584,17529.35974167371
200585,7305.990117667787
200586,4269.460134787692
200587,1464.8863224470483
200588,3909.2695750789235
200589,2361.798812304646
200590,218.316392420253
200591,10374.975576851284
200592,4002.595134412239
200593,9820.255948887263
200594,9125.725383409346
200595,610.2398056397326
200596,4019.0119142817457
200597,22204.090493748437
200598,11963.64658042556
200599,3828.2743074247637
200600,7116.05723090523
200601,8323.182548215835
200602,9957.755686742335
200603,27434.081352336616
200604,10193.779042555252
200605,1359.6775150972549
200606,4383.743713265966
200607,7784.4587328976195
200608,9152.165981669226
200609,548.4269728846014
200610,7488.706656909779
200611,12639.133322175865
200612,10364.304052669584
200613,972.6309390936871
200614,607.6477723215689
200615,1001.5483269017551
200616,2789.489278368077
200617,1419.938236486293
200618,5787.349718569865
200619,261.70543231860427
200620,2443.2959373343183
200621,10185.339758887661
200622,4981.936541426861
200623,18649.822904036995
200624,914.2333146537762
200625,917.6512789646126
200626,2776.2960993492065
200627,7155.684178133351
200628,7534.378843458109
200629,7231.62576107743
200630,1744.7566158797872
200631,13434.929262808122
200632,1548.9739827097774
200633,4662.525394919133
200634,1984.2622365668344
200635,4890.539115708846
200636,18225.968326165803
200637,17428.421806572303
200638,1689.073531856573
200639,1903.088510098055
200640,1321.0657374973962
200641,2611.0162150600045
200642,960.5143912428778
200643,6818.507437749317
200644,21325.422727853824
200645,2539.263012078938
200646,7543.253283343751
200647,9751.068550533846
200648,295.65278454587906
200649,6182.105297492817
200650,5699.750812044174
200651,5046.307805256659
200652,575.6285251750372
200653,5747.440280645897
200654,2868.693714472171
200655,14194.467577100897
200656,1469.3941946150321
200657,4902.063352997449
200658,8211.999455927375
200659,3188.149921279457
200660,6387.110960362893
200661,9113.824005598352
200662,2026.4862095597084
200663,1526.3920966061905
200664,1749.1022877746377
200665,5772.009013398685
200666,1849.9119165131888
200667,11823.855560430697
200668,20199.966653519365
200669,1617.172773855128
200670,8240.583111309777
200671,1228.3165391346824
200672,1184.0568397209965
200673,14145.701432565842
200674,5600.57140811275
200675,5796.391190396253
200676,5728.310991620615
200677,8954.502153396648
200678,2026.809139384193
200679,2027.2852975497199
200680,6734.332360118293
200681,2755.5323829906865
200682,3057.8164462717973
200683,164.32705382969118
200684,350.9152715447955
200685,1159.7057708199234
200686,3076.4980934771015
200687,3295.4214249972483
200688,744.4444812859299
200689,10942.647198638992
200690,1656.12854944241
200691,6522.781307771707
200692,3635.7559699721987
200693,6737.171527723472
200694,276.7403815539684
200695,314.90037133292265
200696,6085.7241297892315
200697,3717.9870773647003
200698,29102.50509727373
200699,633.0216618202724
200700,1802.5310953174412
200701,6857.357771301342
200702,791.5242547071432
200703,7209.913507459269
200704,701.440053094275
200705,1211.1882202348004
200706,4225.065198777138
200707,1965.6395637368555
200708,782.4703469092761
200709,2418.8396263436416
200710,633.7594562995243
200711,5673.284855065158
200712,12022.320087831911
200713,10954.193174556282
200714,1989.7502297022388
200715,33487.0564236295
200716,1626.1039549136126
200717,1420.478473066928
200718,5095.8239681567175
200719,3479.3397589934775
200720,2754.6427986866565
200721,1838.0495903388291
200722,2394.478784723731
200723,4082.387021483355
200724,857.7709677998661
200725,2740.9937493119733
200726,308.6497252922671
200727,334.75496723284056
200728,3840.1203285728925
200729,3980.2392228091444
200730,1545.31769521428
200731,4817.515321898052
200732,912.3704204173343
200733,6452.310228049842
200734,2187.2197118796034
200735,975.5107255295644
200736,15954.143753515607
200737,8797.118092407727
200738,1772.040213104348
200739,444.3252527902884
200740,6697.947846659465
200741,2551.76700248864
200742,7230.4968211411715
200743,7663.530402788392
200744,2375.3519559850147
200745,4233.789376657331
200746,1276.1257210609979
200747,1193.261008162094
200748,40830.65998926103
200749,821.9488167727106
200750,14071.51033506665
200751,5895.288954330948
200752,3149.7519383267245
200753,4529.554163287421
200754,2510.9315575678947
200755,3093.2622919711666
200756,4559.979680020439
200757,3491.5608326439524
200758,2094.8744300377575
200759,934.7903290988911
200760,16842.421704496046
200761,4452.773093948655
200762,3068.6012589990514
200763,2503.5619919058345
200764,762.87918932304
200765,13857.376702204076
200766,1150.7083695857168
200767,1056.352409237686
200768,1036.1514891158965
200769,13540.22089148158
200770,329.5706801713136
200771,4468.888120797823
200772,2575.6933494888176
200773,4967.938292208226
200774,13055.257099868144
200775,2834.6149295710998
200776,2866.477904749153
200777,3504.7468201936886
200778,1803.7339202673966
200779,3699.484503549102
200780,895.1905026880886
200781,4734.529122505927
200782,614.4575279039739
200783,42113.399747605596
200784,1302.1140362071524
200785,1648.0477056258685
200786,4975.9185798189155
200787,3751.545725481324
200788,9270.167297449476
200789,747.8753018719476
200790,3171.4183183278356
200791,4589.72278449722
200792,3308.373812349696
200793,5567.542551998429
200794,18996.690226108658
200795,3857.1371981876227
200796,218.30604164835788
200797,4392.211760737759
200798,5457.07093641607
200799,21643.656295984965
200800,1885.6501638675209
200801,365.7882854515807
200802,212.3948090084435
200803,2074.218443687395
200804,4032.8603783127364
200805,6850.683983284203
200806,5550.863269033737
200807,519.4560715441787
200808,3039.7944389426193
200809,1821.39692716348
200810,2845.1472989113404
200811,804.5091209250561
200812,4242.819038910075
200813,21870.756614817612
200814,1151.4348525309574
200815,1358.2244696389762
200816,10981.521107751967
200817,690.0093009217487
200818,6475.520298079927
200819,6613.192349489001
200820,848.3276322322054
200821,5285.1204952286025
200822,6893.6932515282515
200823,3526.4087389591364
200824,695.0777553939554
200825,12501.092800035918
200826,3285.568249534634
200827,2352.28959706845
200828,11026.034211085062
200829,11668.839685615112
200830,7389.771242875756
200831,4095.640813819802
200832,6166.829136463983
200833,1346.708333507924
200834,1700.1571306269268
200835,1596.7083902726079
200836,2150.1767430020027
200837,3559.427945174276
200838,1378.5392308927926
200839,5427.547889654797
200840,3837.1966910149845
200841,7027.9521391279295
200842,3021.39913438199
200843,3658.5430100842877
200844,8098.025115361286
200845,612.157676622908
200846,5593.171087611647
200847,3769.856254514001
200848,900.4005475776305
200849,13276.351771713427
200850,967.7548488921752
200851,9521.14377344241
200852,1528.8349524245903
200853,6368.936069002386
200854,13683.108554296732
200855,3447.331326249153
200856,3894.4361980225267
200857,971.5548328437595
200858,18220.73129521917
200859,2216.0323564207865
200860,7294.286821778136
200861,1576.6447350742878
200862,12956.156662318494
200863,2824.7007979290765
200864,871.4880727380146
200865,27116.69380448239
200866,8042.717068210244
200867,4653.018540624693
200868,2565.943068691564
200869,851.8378731340972
200870,12811.31587767231
200871,2093.3992888484117
200872,9552.520531365468
200873,699.8267170692392
200874,1795.70880247332
200875,3274.8345244171137
200876,5725.680296220884
200877,3020.984025804254
200878,8860.40189463937
200879,538.0535214690418
200880,229.10365022420027
200881,421.7069949286531
200882,7948.3929170867395
200883,7353.098002581728
200884,1415.9054076793627
200885,2161.3919572695086
200886,7087.267066308425
200887,1397.572398447709
200888,1220.4862995704145
200889,2519.0617639536395
200890,1486.5308267513567
200891,872.5861468761277
200892,7095.329381559342
200893,1468.0556254997825
200894,839.2189620734649
200895,6532.6519990142915
200896,3975.1707074619208
200897,1890.6048473814249
200898,13749.295935439184
200899,4225.445646688526
200900,7719.102217725997
200901,3699.8483463976545
200902,17588.43809930791
200903,357.37629951956103
200904,1351.3829321901987
200905,1972.4385194675015
200906,9470.637376039562
200907,1251.984899271583
200908,663.8394976427433
200909,199.96434048727048
200910,1814.7476048035048
200911,875.5594111229077
200912,3879.3295753176567
200913,5117.765025623519
200914,4883.1745888143105
200915,3224.1636414016057
200916,1573.1579877051086
200917,15179.228240054174
200918,844.9233507941067
200919,3720.6055318005897
200920,1068.813121197497
200921,5834.770093996202
200922,647.4297175807762
200923,14581.352616774371
200924,1195.1291964688653
200925,7890.684770338028
200926,542.1268409040279
200927,292.2711523366322
200928,5220.440980833695
200929,808.5232774508233
200930,14068.052010593801
200931,2141.434982882638
200932,974.6543041598093
200933,17907.40014195638
200934,7465.582184652312
200935,2141.6867382565033
200936,8306.648799561086
200937,29899.837083550738
200938,12192.061703830823
200939,3799.624022685751
200940,2726.444944375848
200941,312.20247483673904
200942,877.3587366863974
200943,1909.7262213121483
200944,18708.23902358247
200945,1791.12985154169
200946,1230.1321849854432
200947,799.6705749611835
200948,7859.317938076746
200949,17166.534248526645
200950,5383.354092636973
200951,7627.260511759836
200952,12093.771292476024
200953,2082.8248669493755
200954,1329.7523693978492
200955,19119.42717109473
200956,4839.405518156187
200957,2937.3034162316053
200958,1351.0783272779033
200959,1024.0734934135314
200960,3661.3312406381992
200961,4874.7108188002985
200962,8667.68476810756
200963,983.3722537934628
200964,2383.465505848229
200965,5685.79506467492
200966,2671.5296571160416
200967,4564.679130388368
200968,3914.088086535674
200969,3383.264796712468
200970,13163.696190386554
200971,1368.0688775055264
200972,4280.821033609923
200973,10543.238501754153
200974,16565.249934064173
200975,3537.845269610193
200976,31737.85599679998
200977,12380.51204437661
200978,2196.6199487023146
200979,619.9350845301983
200980,10321.374590726646
200981,1882.5941495337302
200982,6218.689216592548
200983,1119.2467621623055
200984,469.19419824035316
200985,25893.678112874702
200986,13982.546674083607
200987,1113.891079340492
200988,341.9845652579479
200989,1260.1910086326402
200990,566.9826562950605
200991,1353.9401542726416
200992,2768.1292268805296
200993,435.21476780329976
200994,2851.3120675205373
200995,1441.9098303890623
200996,6645.952449243801
200997,122.59017106074398
200998,1341.2211451383869
200999,9574.659855027321
201000,4636.617971794366
201001,8107.211921159169
201002,17791.67745852087
201003,14789.16361052316
201004,413.95519801866095
201005,704.6959644761444
201006,5476.820297646078
201007,1391.8593469456184
201008,6197.2776729614
201009,4507.736597713749
201010,7877.557281134827
201011,12514.841733829066
201012,3587.279547124907
201013,11365.832062205405
201014,2684.950684826833
201015,6200.649222299852
201016,1484.751318979721
201017,2843.737730195787
201018,2497.1866656292514
201019,12146.395033639361
201020,6951.558272664441
201021,1855.4735140952466
201022,7538.5248992602465
201023,31076.92410249039
201024,6225.072184419114
201025,2546.572610827164
201026,4837.923799735583
201027,3345.280200188916
201028,3713.4473488804206
201029,1516.5609427052204
201030,6352.374626498489
201031,14843.484908355611
201032,911.7667885170113
201033,9241.251149392861
201034,222.37725668216973
201035,4932.12859784286
201036,1138.5498623464234
201037,1811.154929916962
201038,1336.9870735419331
201039,4443.639378535523
201040,1442.924349761352
201041,317.5870192357625
201042,3284.0924613625316
201043,905.048048067841
201044,6594.741681718426
201045,3826.903802031176
201046,1916.4999642387354
201047,746.3697315822475
201048,8372.684146834226
201049,644.3390741882718
201050,6552.383211785633
201051,1274.3973988390214
201052,4307.882774229329
201053,860.8432116044701
201054,2838.2750903269903
201055,3963.3663330279765
201056,2790.3810492729776
201057,1869.1116999803512
201058,8806.609147703002
201059,9672.730361562328
201060,693.6031459161807
201061,10775.546848942718
201062,2822.224315503713
201063,23590.641251847825
201064,1860.5736797587008
201065,1734.4940166327788
201066,1131.1475269437833
201067,15313.228622115219
201068,12832.316507532649
201069,2561.490709163417
201070,24664.865157447985
201071,557.3881628339109
201072,2258.077924149791
201073,2099.0745369540123
201074,22234.79835657285
201075,3758.1527998744673
201076,1692.6232158359835
201077,7081.74702647788
201078,2093.1083104226836
201079,10170.363770511436
201080,2914.816499412618
201081,18188.747583788325
201082,5006.192655025005
201083,1041.5805283129657
201084,830.3294523766343
201085,1408.6783665169755
201086,11900.60937973838
201087,1512.7594759556791
201088,6385.12012294856
201089,6882.429719228256
201090,7741.732298142691
201091,587.6551121842683
201092,6792.592270731937
201093,1705.0224360546963
201094,5563.75623374604
201095,2302.9464983714674
201096,2959.920421824194
201097,411.3885814018982
201098,5161.858923824122
201099,461.26163063015036
201100,1837.1061996112553
201101,7795.859367629951
201102,2755.424816283693
201103,3605.2706121703154
201104,2821.9022418549157
201105,5954.371502022336
201106,772.9923838560917
201107,1037.5235556489229
201108,2021.6332264649568
201109,7188.016796188467
201110,3312.6549914259795
201111,4134.612723352138
201112,10115.16446157853
201113,7147.1618111676635
201114,4610.320496375596
201115,21873.383159721307
201116,859.8869403389459
201117,882.93589274432
201118,1326.1326011836004
201119,4909.757758131662
201120,3167.796663800541
201121,2589.801164004595
201122,7993.826063855255
201123,6229.344203297769
201124,12276.596435671941
201125,1563.9918878405929
201126,353.79769850718094
201127,11192.27914768436
201128,6941.781837561033
201129,21344.61131956808
201130,3318.694257640289
201131,3074.6529120155874
201132,4638.579733953968
201133,2322.86226788928
201134,7304.116220955141
201135,2320.5837938885697
201136,5514.7069237282085
201137,628.6370222939879
201138,728.6118837685341
201139,5532.011023930872
201140,11399.097326114195
201141,647.2625215559187
201142,1827.1135909731242
201143,7937.491327514286
201144,2258.4714772441666
201145,7231.82078741548
201146,3376.243460749918
201147,3116.837219723123
201148,1738.0636658538847
201149,785.254308192407
201150,3888.3771557138234
201151,11021.701784793058
201152,1348.4991178105038
201153,1877.9362374610464
201154,6799.213973439348
201155,3929.1276052215258
201156,1149.279485963104
201157,1014.6255499486513
201158,1375.8974529479933
201159,1609.8844092081604
201160,662.9787751292888
201161,2919.3230787017474
201162,701.5260273813456
201163,8413.276032631584
201164,1956.0371136717858
201165,1216.1823737783393
201166,2992.9404532941426
201167,905.7080912129157
201168,863.9948938750235
201169,1597.5118110408555
201170,12787.75165170667
201171,7232.064287904568
201172,13010.923177209914
201173,15270.132012922966
201174,440.3420337093296
201175,1453.4310892428516
201176,1980.8023329975047
201177,1770.2259854349556
201178,3563.8660612459084
201179,926.6413187443495
201180,2097.6106004601133
201181,13663.45100975563
201182,706.1989204015032
201183,3302.1746710358693
201184,2172.478156742031
201185,3684.660005289308
201186,855.3350755271773
201187,13692.041806585767
201188,3348.6541347746506
201189,29190.389822727113
201190,2259.197025535651
201191,9979.880004857816
201192,4067.711172264604
201193,1101.5436270961748
201194,457.5036966214291
201195,4022.9850129524375
201196,7222.3814584728425
201197,6709.006796025842
201198,4771.140072944023
201199,785.0273805550338
201200,5231.055259752079
201201,146.72729046286526
201202,20240.135623348728
201203,1291.6122909884139
201204,2601.9942379249355
201205,2137.9837761902536
201206,2892.2246768571613
201207,3902.968010308276
201208,10906.347701346545
201209,443.63224995835606
201210,6216.2745908108045
201211,222.59870397496996
201212,21865.932969221198
201213,8122.801504209048
201214,21599.309781331005
201215,1412.463930351962
201216,1511.1658953985736
201217,-22.134952550579563
201218,1940.3833272595762
201219,625.3655636143527
201220,3168.287003368717
201221,3203.3299319539055
201222,3498.3634608961797
201223,10097.844266075535
201224,14160.56543443523
201225,4246.96924632908
201226,1583.2514305421046
201227,3205.243833068739
201228,2051.701719710184
201229,12733.285567194354
201230,3167.468307285481
201231,5501.497449685336
201232,18492.36533340692
201233,4829.703760408286
201234,28438.516607196645
201235,21398.710369717945
201236,2995.903696127809
201237,14524.745850807849
